AcademicYear	AggregateLevel	CountyCode	DistrictCode	SchoolCode	CountyName	DistrictName	SchoolName	Charter	ReportingCategory	CumulativeEnrollment
2022-23	S	10	62414	0113043	Fresno	Sanger Unified	Ronald W. Reagan Elementary	No 	RI	*
2022-23	S	10	62414	0113043	Fresno	Sanger Unified	Ronald W. Reagan Elementary	No 	RP	*
2022-23	S	10	62414	0113043	Fresno	Sanger Unified	Ronald W. Reagan Elementary	No 	RT	12
2022-23	S	10	62414	0113043	Fresno	Sanger Unified	Ronald W. Reagan Elementary	No 	RW	55
2022-23	S	10	62414	0113043	Fresno	Sanger Unified	Ronald W. Reagan Elementary	No 	SD	50
2022-23	S	10	62414	0113043	Fresno	Sanger Unified	Ronald W. Reagan Elementary	No 	SE	74
2022-23	S	10	62414	0113043	Fresno	Sanger Unified	Ronald W. Reagan Elementary	No 	SF	*
2022-23	S	10	62414	0113043	Fresno	Sanger Unified	Ronald W. Reagan Elementary	No 	SM	*
2022-23	S	10	62414	0113043	Fresno	Sanger Unified	Ronald W. Reagan Elementary	No 	SS	403
2022-23	S	10	62414	0113043	Fresno	Sanger Unified	Ronald W. Reagan Elementary	No 	TA	590
2022-23	S	10	62414	6117873	Fresno	Sanger Unified	Sanger Academy Charter	Yes	GF	318
2022-23	S	10	62414	6117873	Fresno	Sanger Unified	Sanger Academy Charter	Yes	GM	309
2022-23	S	10	62414	6117873	Fresno	Sanger Unified	Sanger Academy Charter	Yes	RA	20
2022-23	S	10	62414	6117873	Fresno	Sanger Unified	Sanger Academy Charter	Yes	RB	*
2022-23	S	10	62414	6117873	Fresno	Sanger Unified	Sanger Academy Charter	Yes	RD	*
2022-23	S	10	62414	6117873	Fresno	Sanger Unified	Sanger Academy Charter	Yes	RF	*
2022-23	S	10	62414	6117873	Fresno	Sanger Unified	Sanger Academy Charter	Yes	RH	565
2022-23	S	10	62414	6117873	Fresno	Sanger Unified	Sanger Academy Charter	Yes	RI	*
2022-23	S	10	62414	6117873	Fresno	Sanger Unified	Sanger Academy Charter	Yes	RP	*
2022-23	S	10	62414	6117873	Fresno	Sanger Unified	Sanger Academy Charter	Yes	RT	*
2022-23	S	10	62414	6117873	Fresno	Sanger Unified	Sanger Academy Charter	Yes	RW	31
2022-23	S	10	62414	6117873	Fresno	Sanger Unified	Sanger Academy Charter	Yes	SD	39
2022-23	S	10	62414	6117873	Fresno	Sanger Unified	Sanger Academy Charter	Yes	SE	96
2022-23	S	10	62414	6117873	Fresno	Sanger Unified	Sanger Academy Charter	Yes	SS	411
2022-23	S	10	62414	6117873	Fresno	Sanger Unified	Sanger Academy Charter	Yes	TA	627
2022-23	S	10	62414	1036094	Fresno	Sanger Unified	Sanger High	No 	GF	1417
2022-23	S	10	62414	1036094	Fresno	Sanger Unified	Sanger High	No 	GM	1459
2022-23	S	10	62414	1036094	Fresno	Sanger Unified	Sanger High	No 	RA	195
2022-23	S	10	62414	1036094	Fresno	Sanger Unified	Sanger High	No 	RB	20
2022-23	S	10	62414	1036094	Fresno	Sanger Unified	Sanger High	No 	RD	20
2022-23	S	10	62414	1036094	Fresno	Sanger Unified	Sanger High	No 	RF	*
2022-23	S	10	62414	1036094	Fresno	Sanger Unified	Sanger High	No 	RH	2262
2022-23	S	10	62414	1036094	Fresno	Sanger Unified	Sanger High	No 	RI	*
2022-23	S	10	62414	1036094	Fresno	Sanger Unified	Sanger High	No 	RP	*
2022-23	S	10	62414	1036094	Fresno	Sanger Unified	Sanger High	No 	RT	47
2022-23	S	10	62414	1036094	Fresno	Sanger Unified	Sanger High	No 	RW	320
2022-23	S	10	62414	1036094	Fresno	Sanger Unified	Sanger High	No 	SD	246
2022-23	S	10	62414	1036094	Fresno	Sanger Unified	Sanger High	No 	SE	237
2022-23	S	10	62414	1036094	Fresno	Sanger Unified	Sanger High	No 	SF	18
2022-23	S	10	62414	1036094	Fresno	Sanger Unified	Sanger High	No 	SH	*
2022-23	S	10	62414	1036094	Fresno	Sanger Unified	Sanger High	No 	SM	27
2022-23	S	10	62414	1036094	Fresno	Sanger Unified	Sanger High	No 	SS	1986
2022-23	S	10	62414	1036094	Fresno	Sanger Unified	Sanger High	No 	TA	2876
2022-23	S	10	62414	0141291	Fresno	Sanger Unified	Sanger West High	No 	GF	512
2022-23	S	10	62414	0141291	Fresno	Sanger Unified	Sanger West High	No 	GM	585
2022-23	S	10	62414	0141291	Fresno	Sanger Unified	Sanger West High	No 	RA	265
2022-23	S	10	62414	0141291	Fresno	Sanger Unified	Sanger West High	No 	RB	40
2022-23	S	10	62414	0141291	Fresno	Sanger Unified	Sanger West High	No 	RD	11
2022-23	S	10	62414	0141291	Fresno	Sanger Unified	Sanger West High	No 	RF	11
2022-23	S	10	62414	0141291	Fresno	Sanger Unified	Sanger West High	No 	RH	630
2022-23	S	10	62414	0141291	Fresno	Sanger Unified	Sanger West High	No 	RI	*
2022-23	S	10	62414	0141291	Fresno	Sanger Unified	Sanger West High	No 	RP	*
2022-23	S	10	62414	0141291	Fresno	Sanger Unified	Sanger West High	No 	RT	67
2022-23	S	10	62414	0141291	Fresno	Sanger Unified	Sanger West High	No 	RW	69
2022-23	S	10	62414	0141291	Fresno	Sanger Unified	Sanger West High	No 	SD	67
2022-23	S	10	62414	0141291	Fresno	Sanger Unified	Sanger West High	No 	SE	77
2022-23	S	10	62414	0141291	Fresno	Sanger Unified	Sanger West High	No 	SF	15
2022-23	S	10	62414	0141291	Fresno	Sanger Unified	Sanger West High	No 	SM	*
2022-23	S	10	62414	0141291	Fresno	Sanger Unified	Sanger West High	No 	SS	753
2022-23	S	10	62414	0141291	Fresno	Sanger Unified	Sanger West High	No 	TA	1097
2022-23	S	10	62414	0123463	Fresno	Sanger Unified	Sequoia Elementary	No 	GF	347
2022-23	S	10	62414	0123463	Fresno	Sanger Unified	Sequoia Elementary	No 	GM	361
2022-23	S	10	62414	0123463	Fresno	Sanger Unified	Sequoia Elementary	No 	RA	304
2022-23	S	10	62414	0123463	Fresno	Sanger Unified	Sequoia Elementary	No 	RB	14
2022-23	S	10	62414	0123463	Fresno	Sanger Unified	Sequoia Elementary	No 	RD	*
2022-23	S	10	62414	0123463	Fresno	Sanger Unified	Sequoia Elementary	No 	RF	12
2022-23	S	10	62414	0123463	Fresno	Sanger Unified	Sequoia Elementary	No 	RH	312
2022-23	S	10	62414	0123463	Fresno	Sanger Unified	Sequoia Elementary	No 	RI	*
2022-23	S	10	62414	0123463	Fresno	Sanger Unified	Sequoia Elementary	No 	RP	*
2022-23	S	10	62414	0123463	Fresno	Sanger Unified	Sequoia Elementary	No 	RT	18
2022-23	S	10	62414	0123463	Fresno	Sanger Unified	Sequoia Elementary	No 	RW	45
2022-23	S	10	62414	0123463	Fresno	Sanger Unified	Sequoia Elementary	No 	SD	39
2022-23	S	10	62414	0123463	Fresno	Sanger Unified	Sequoia Elementary	No 	SE	110
2022-23	S	10	62414	0123463	Fresno	Sanger Unified	Sequoia Elementary	No 	SF	*
2022-23	S	10	62414	0123463	Fresno	Sanger Unified	Sequoia Elementary	No 	SS	434
2022-23	S	10	62414	0123463	Fresno	Sanger Unified	Sequoia Elementary	No 	TA	708
2022-23	S	10	62414	6007207	Fresno	Sanger Unified	Washington Academic Middle	No 	GF	714
2022-23	S	10	62414	6007207	Fresno	Sanger Unified	Washington Academic Middle	No 	GM	822
2022-23	S	10	62414	6007207	Fresno	Sanger Unified	Washington Academic Middle	No 	RA	173
2022-23	S	10	62414	6007207	Fresno	Sanger Unified	Washington Academic Middle	No 	RB	27
2022-23	S	10	62414	6007207	Fresno	Sanger Unified	Washington Academic Middle	No 	RD	58
2022-23	S	10	62414	6007207	Fresno	Sanger Unified	Washington Academic Middle	No 	RF	*
2022-23	S	10	62414	6007207	Fresno	Sanger Unified	Washington Academic Middle	No 	RH	1119
2022-23	S	10	62414	6007207	Fresno	Sanger Unified	Washington Academic Middle	No 	RI	*
2022-23	S	10	62414	6007207	Fresno	Sanger Unified	Washington Academic Middle	No 	RP	*
2022-23	S	10	62414	6007207	Fresno	Sanger Unified	Washington Academic Middle	No 	RT	46
2022-23	S	10	62414	6007207	Fresno	Sanger Unified	Washington Academic Middle	No 	RW	101
2022-23	S	10	62414	6007207	Fresno	Sanger Unified	Washington Academic Middle	No 	SD	137
2022-23	S	10	62414	6007207	Fresno	Sanger Unified	Washington Academic Middle	No 	SE	199
2022-23	S	10	62414	6007207	Fresno	Sanger Unified	Washington Academic Middle	No 	SF	21
2022-23	S	10	62414	6007207	Fresno	Sanger Unified	Washington Academic Middle	No 	SM	*
2022-23	S	10	62414	6007207	Fresno	Sanger Unified	Washington Academic Middle	No 	SS	1171
2022-23	S	10	62414	6007207	Fresno	Sanger Unified	Washington Academic Middle	No 	TA	1536
2022-23	S	10	62414	6007215	Fresno	Sanger Unified	Wilson Elementary	No 	GF	245
2022-23	S	10	62414	6007215	Fresno	Sanger Unified	Wilson Elementary	No 	GM	276
2022-23	S	10	62414	6007215	Fresno	Sanger Unified	Wilson Elementary	No 	RA	*
2022-23	S	10	62414	6007215	Fresno	Sanger Unified	Wilson Elementary	No 	RB	*
2022-23	S	10	62414	6007215	Fresno	Sanger Unified	Wilson Elementary	No 	RD	*
2022-23	S	10	62414	6007215	Fresno	Sanger Unified	Wilson Elementary	No 	RF	*
2022-23	S	10	62414	6007215	Fresno	Sanger Unified	Wilson Elementary	No 	RH	484
2022-23	S	10	62414	6007215	Fresno	Sanger Unified	Wilson Elementary	No 	RI	*
2022-23	S	10	62414	6007215	Fresno	Sanger Unified	Wilson Elementary	No 	RP	*
2022-23	S	10	62414	6007215	Fresno	Sanger Unified	Wilson Elementary	No 	RT	*
2022-23	S	10	62414	6007215	Fresno	Sanger Unified	Wilson Elementary	No 	RW	19
2022-23	S	10	62414	6007215	Fresno	Sanger Unified	Wilson Elementary	No 	SD	53
2022-23	S	10	62414	6007215	Fresno	Sanger Unified	Wilson Elementary	No 	SE	195
2022-23	S	10	62414	6007215	Fresno	Sanger Unified	Wilson Elementary	No 	SF	11
2022-23	S	10	62414	6007215	Fresno	Sanger Unified	Wilson Elementary	No 	SH	*
2022-23	S	10	62414	6007215	Fresno	Sanger Unified	Wilson Elementary	No 	SM	16
2022-23	S	10	62414	6007215	Fresno	Sanger Unified	Wilson Elementary	No 	SS	483
2022-23	S	10	62414	6007215	Fresno	Sanger Unified	Wilson Elementary	No 	TA	521
2022-23	S	10	62430	6111124	Fresno	Selma Unified	Abraham Lincoln Middle	No 	GF	476
2022-23	S	10	62430	6111124	Fresno	Selma Unified	Abraham Lincoln Middle	No 	GM	460
2022-23	S	10	62430	6111124	Fresno	Selma Unified	Abraham Lincoln Middle	No 	RA	36
2022-23	S	10	62430	6111124	Fresno	Selma Unified	Abraham Lincoln Middle	No 	RB	*
2022-23	S	10	62430	6111124	Fresno	Selma Unified	Abraham Lincoln Middle	No 	RD	*
2022-23	S	10	62430	6111124	Fresno	Selma Unified	Abraham Lincoln Middle	No 	RF	*
2022-23	S	10	62430	6111124	Fresno	Selma Unified	Abraham Lincoln Middle	No 	RH	840
2022-23	S	10	62430	6111124	Fresno	Selma Unified	Abraham Lincoln Middle	No 	RI	*
2022-23	S	10	62430	6111124	Fresno	Selma Unified	Abraham Lincoln Middle	No 	RP	*
2022-23	S	10	62430	6111124	Fresno	Selma Unified	Abraham Lincoln Middle	No 	RT	*
2022-23	S	10	62430	6111124	Fresno	Selma Unified	Abraham Lincoln Middle	No 	RW	50
2022-23	S	10	62430	6111124	Fresno	Selma Unified	Abraham Lincoln Middle	No 	SD	124
2022-23	S	10	62430	6111124	Fresno	Selma Unified	Abraham Lincoln Middle	No 	SE	253
2022-23	S	10	62430	6111124	Fresno	Selma Unified	Abraham Lincoln Middle	No 	SF	*
2022-23	S	10	62430	6111124	Fresno	Selma Unified	Abraham Lincoln Middle	No 	SH	11
2022-23	S	10	62430	6111124	Fresno	Selma Unified	Abraham Lincoln Middle	No 	SM	63
2022-23	S	10	62430	6111124	Fresno	Selma Unified	Abraham Lincoln Middle	No 	SS	878
2022-23	S	10	62430	6111124	Fresno	Selma Unified	Abraham Lincoln Middle	No 	TA	936
2022-23	S	10	62430	6007231	Fresno	Selma Unified	Andrew Jackson Elementary	No 	GF	347
2022-23	S	10	62430	6007231	Fresno	Selma Unified	Andrew Jackson Elementary	No 	GM	359
2022-23	S	10	62430	6007231	Fresno	Selma Unified	Andrew Jackson Elementary	No 	GX	*
2022-23	S	10	62430	6007231	Fresno	Selma Unified	Andrew Jackson Elementary	No 	RA	26
2022-23	S	10	62430	6007231	Fresno	Selma Unified	Andrew Jackson Elementary	No 	RB	*
2022-23	S	10	62430	6007231	Fresno	Selma Unified	Andrew Jackson Elementary	No 	RD	*
2022-23	S	10	62430	6007231	Fresno	Selma Unified	Andrew Jackson Elementary	No 	RF	*
2022-23	S	10	62430	6007231	Fresno	Selma Unified	Andrew Jackson Elementary	No 	RH	634
2022-23	S	10	62430	6007231	Fresno	Selma Unified	Andrew Jackson Elementary	No 	RI	*
2022-23	S	10	62430	6007231	Fresno	Selma Unified	Andrew Jackson Elementary	No 	RP	*
2022-23	S	10	62430	6007231	Fresno	Selma Unified	Andrew Jackson Elementary	No 	RT	*
2022-23	S	10	62430	6007231	Fresno	Selma Unified	Andrew Jackson Elementary	No 	RW	36
2022-23	S	10	62430	6007231	Fresno	Selma Unified	Andrew Jackson Elementary	No 	SD	95
2022-23	S	10	62430	6007231	Fresno	Selma Unified	Andrew Jackson Elementary	No 	SE	220
2022-23	S	10	62430	6007231	Fresno	Selma Unified	Andrew Jackson Elementary	No 	SF	*
2022-23	S	10	62430	6007231	Fresno	Selma Unified	Andrew Jackson Elementary	No 	SH	*
2022-23	S	10	62430	6007231	Fresno	Selma Unified	Andrew Jackson Elementary	No 	SM	21
2022-23	S	10	62430	6007231	Fresno	Selma Unified	Andrew Jackson Elementary	No 	SS	648
2022-23	S	10	62430	6007231	Fresno	Selma Unified	Andrew Jackson Elementary	No 	TA	707
2022-23	S	10	62430	6007256	Fresno	Selma Unified	Eric White Elementary	No 	GF	359
2022-23	S	10	62430	6007256	Fresno	Selma Unified	Eric White Elementary	No 	GM	354
2022-23	S	10	62430	6007256	Fresno	Selma Unified	Eric White Elementary	No 	RA	20
2022-23	S	10	62430	6007256	Fresno	Selma Unified	Eric White Elementary	No 	RB	*
2022-23	S	10	62430	6007256	Fresno	Selma Unified	Eric White Elementary	No 	RD	*
2022-23	S	10	62430	6007256	Fresno	Selma Unified	Eric White Elementary	No 	RF	*
2022-23	S	10	62430	6007256	Fresno	Selma Unified	Eric White Elementary	No 	RH	678
2022-23	S	10	62430	6007256	Fresno	Selma Unified	Eric White Elementary	No 	RI	*
2022-23	S	10	62430	6007256	Fresno	Selma Unified	Eric White Elementary	No 	RP	*
2022-23	S	10	62430	6007256	Fresno	Selma Unified	Eric White Elementary	No 	RT	*
2022-23	S	10	62430	6007256	Fresno	Selma Unified	Eric White Elementary	No 	RW	*
2022-23	S	10	62430	6007256	Fresno	Selma Unified	Eric White Elementary	No 	SD	93
2022-23	S	10	62430	6007256	Fresno	Selma Unified	Eric White Elementary	No 	SE	379
2022-23	S	10	62430	6007256	Fresno	Selma Unified	Eric White Elementary	No 	SF	*
2022-23	S	10	62430	6007256	Fresno	Selma Unified	Eric White Elementary	No 	SH	21
2022-23	S	10	62430	6007256	Fresno	Selma Unified	Eric White Elementary	No 	SM	77
2022-23	S	10	62430	6007256	Fresno	Selma Unified	Eric White Elementary	No 	SS	701
2022-23	S	10	62430	6007256	Fresno	Selma Unified	Eric White Elementary	No 	TA	713
2022-23	S	10	62430	1036607	Fresno	Selma Unified	Heartland High (Continuation)	No 	GF	47
2022-23	S	10	62430	1036607	Fresno	Selma Unified	Heartland High (Continuation)	No 	GM	66
2022-23	S	10	62430	1036607	Fresno	Selma Unified	Heartland High (Continuation)	No 	RA	*
2022-23	S	10	62430	1036607	Fresno	Selma Unified	Heartland High (Continuation)	No 	RB	*
2022-23	S	10	62430	1036607	Fresno	Selma Unified	Heartland High (Continuation)	No 	RD	*
2022-23	S	10	62430	1036607	Fresno	Selma Unified	Heartland High (Continuation)	No 	RF	*
2022-23	S	10	62430	1036607	Fresno	Selma Unified	Heartland High (Continuation)	No 	RH	110
2022-23	S	10	62430	1036607	Fresno	Selma Unified	Heartland High (Continuation)	No 	RI	*
2022-23	S	10	62430	1036607	Fresno	Selma Unified	Heartland High (Continuation)	No 	RP	*
2022-23	S	10	62430	1036607	Fresno	Selma Unified	Heartland High (Continuation)	No 	RT	*
2022-23	S	10	62430	1036607	Fresno	Selma Unified	Heartland High (Continuation)	No 	RW	*
2022-23	S	10	62430	1036607	Fresno	Selma Unified	Heartland High (Continuation)	No 	SD	25
2022-23	S	10	62430	1036607	Fresno	Selma Unified	Heartland High (Continuation)	No 	SE	34
2022-23	S	10	62430	1036607	Fresno	Selma Unified	Heartland High (Continuation)	No 	SF	*
2022-23	S	10	62430	1036607	Fresno	Selma Unified	Heartland High (Continuation)	No 	SH	*
2022-23	S	10	62430	1036607	Fresno	Selma Unified	Heartland High (Continuation)	No 	SM	*
2022-23	S	10	62430	1036607	Fresno	Selma Unified	Heartland High (Continuation)	No 	SS	104
2022-23	S	10	62430	1036607	Fresno	Selma Unified	Heartland High (Continuation)	No 	TA	113
2022-23	S	10	62430	6007280	Fresno	Selma Unified	Indianola Elementary	No 	GF	190
2022-23	S	10	62430	6007280	Fresno	Selma Unified	Indianola Elementary	No 	GM	230
2022-23	S	10	62430	6007280	Fresno	Selma Unified	Indianola Elementary	No 	RA	26
2022-23	S	10	62430	6007280	Fresno	Selma Unified	Indianola Elementary	No 	RB	*
2022-23	S	10	62430	6007280	Fresno	Selma Unified	Indianola Elementary	No 	RD	*
2022-23	S	10	62430	6007280	Fresno	Selma Unified	Indianola Elementary	No 	RF	*
2022-23	S	10	62430	6007280	Fresno	Selma Unified	Indianola Elementary	No 	RH	374
2022-23	S	10	62430	6007280	Fresno	Selma Unified	Indianola Elementary	No 	RI	*
2022-23	S	10	62430	6007280	Fresno	Selma Unified	Indianola Elementary	No 	RP	*
2022-23	S	10	62430	6007280	Fresno	Selma Unified	Indianola Elementary	No 	RT	*
2022-23	S	10	62430	6007280	Fresno	Selma Unified	Indianola Elementary	No 	RW	14
2022-23	S	10	62430	6007280	Fresno	Selma Unified	Indianola Elementary	No 	SD	81
2022-23	S	10	62430	6007280	Fresno	Selma Unified	Indianola Elementary	No 	SE	136
2022-23	S	10	62430	6007280	Fresno	Selma Unified	Indianola Elementary	No 	SF	*
2022-23	S	10	62430	6007280	Fresno	Selma Unified	Indianola Elementary	No 	SH	*
2022-23	S	10	62430	6007280	Fresno	Selma Unified	Indianola Elementary	No 	SM	19
2022-23	S	10	62430	6007280	Fresno	Selma Unified	Indianola Elementary	No 	SS	377
2022-23	S	10	62430	6007280	Fresno	Selma Unified	Indianola Elementary	No 	TA	420
2022-23	S	10	62430	6007298	Fresno	Selma Unified	James Garfield Elementary	No 	GF	115
2022-23	S	10	62430	6007298	Fresno	Selma Unified	James Garfield Elementary	No 	GM	135
2022-23	S	10	62430	6007298	Fresno	Selma Unified	James Garfield Elementary	No 	RA	*
2022-23	S	10	62430	6007298	Fresno	Selma Unified	James Garfield Elementary	No 	RB	*
2022-23	S	10	62430	6007298	Fresno	Selma Unified	James Garfield Elementary	No 	RD	*
2022-23	S	10	62430	6007298	Fresno	Selma Unified	James Garfield Elementary	No 	RF	*
2022-23	S	10	62430	6007298	Fresno	Selma Unified	James Garfield Elementary	No 	RH	234
2022-23	S	10	62430	6007298	Fresno	Selma Unified	James Garfield Elementary	No 	RI	*
2022-23	S	10	62430	6007298	Fresno	Selma Unified	James Garfield Elementary	No 	RP	*
2022-23	S	10	62430	6007298	Fresno	Selma Unified	James Garfield Elementary	No 	RT	*
2022-23	S	10	62430	6007298	Fresno	Selma Unified	James Garfield Elementary	No 	RW	12
2022-23	S	10	62430	6007298	Fresno	Selma Unified	James Garfield Elementary	No 	SD	46
2022-23	S	10	62430	6007298	Fresno	Selma Unified	James Garfield Elementary	No 	SE	110
2022-23	S	10	62430	6007298	Fresno	Selma Unified	James Garfield Elementary	No 	SF	*
2022-23	S	10	62430	6007298	Fresno	Selma Unified	James Garfield Elementary	No 	SH	*
2022-23	S	10	62430	6007298	Fresno	Selma Unified	James Garfield Elementary	No 	SM	11
2022-23	S	10	62430	6007298	Fresno	Selma Unified	James Garfield Elementary	No 	SS	232
2022-23	S	10	62430	6007298	Fresno	Selma Unified	James Garfield Elementary	No 	TA	250
2022-23	S	10	62430	0000001	Fresno	Selma Unified	Nonpublic, Nonsectarian Schools	No 	GM	*
2022-23	S	10	62430	0000001	Fresno	Selma Unified	Nonpublic, Nonsectarian Schools	No 	RA	*
2022-23	S	10	62430	0000001	Fresno	Selma Unified	Nonpublic, Nonsectarian Schools	No 	RB	*
2022-23	S	10	62430	0000001	Fresno	Selma Unified	Nonpublic, Nonsectarian Schools	No 	RD	*
2022-23	S	10	62430	0000001	Fresno	Selma Unified	Nonpublic, Nonsectarian Schools	No 	RF	*
2022-23	S	10	62430	0000001	Fresno	Selma Unified	Nonpublic, Nonsectarian Schools	No 	RH	*
2022-23	S	10	62430	0000001	Fresno	Selma Unified	Nonpublic, Nonsectarian Schools	No 	RI	*
2022-23	S	10	62430	0000001	Fresno	Selma Unified	Nonpublic, Nonsectarian Schools	No 	RP	*
2022-23	S	10	62430	0000001	Fresno	Selma Unified	Nonpublic, Nonsectarian Schools	No 	RT	*
2022-23	S	10	62430	0000001	Fresno	Selma Unified	Nonpublic, Nonsectarian Schools	No 	RW	*
2022-23	S	10	62430	0000001	Fresno	Selma Unified	Nonpublic, Nonsectarian Schools	No 	SD	*
2022-23	S	10	62430	0000001	Fresno	Selma Unified	Nonpublic, Nonsectarian Schools	No 	SS	*
2022-23	S	10	62430	0000001	Fresno	Selma Unified	Nonpublic, Nonsectarian Schools	No 	TA	7
2022-23	S	10	62430	1036672	Fresno	Selma Unified	Selma High	No 	GF	928
2022-23	S	10	62430	1036672	Fresno	Selma Unified	Selma High	No 	GM	933
2022-23	S	10	62430	1036672	Fresno	Selma Unified	Selma High	No 	GX	*
2022-23	S	10	62430	1036672	Fresno	Selma Unified	Selma High	No 	RA	75
2022-23	S	10	62430	1036672	Fresno	Selma Unified	Selma High	No 	RB	*
2022-23	S	10	62430	1036672	Fresno	Selma Unified	Selma High	No 	RD	*
2022-23	S	10	62430	1036672	Fresno	Selma Unified	Selma High	No 	RF	*
2022-23	S	10	62430	1036672	Fresno	Selma Unified	Selma High	No 	RH	1707
2022-23	S	10	62430	1036672	Fresno	Selma Unified	Selma High	No 	RI	*
2022-23	S	10	62430	1036672	Fresno	Selma Unified	Selma High	No 	RP	*
2022-23	S	10	62430	1036672	Fresno	Selma Unified	Selma High	No 	RT	*
2022-23	S	10	62430	1036672	Fresno	Selma Unified	Selma High	No 	RW	69
2022-23	S	10	62430	1036672	Fresno	Selma Unified	Selma High	No 	SD	220
2022-23	S	10	62430	1036672	Fresno	Selma Unified	Selma High	No 	SE	415
2022-23	S	10	62430	1036672	Fresno	Selma Unified	Selma High	No 	SF	23
2022-23	S	10	62430	1036672	Fresno	Selma Unified	Selma High	No 	SH	26
2022-23	S	10	62430	1036672	Fresno	Selma Unified	Selma High	No 	SM	111
2022-23	S	10	62430	1036672	Fresno	Selma Unified	Selma High	No 	SS	1710
2022-23	S	10	62430	1036672	Fresno	Selma Unified	Selma High	No 	TA	1864
2022-23	S	10	62430	1030758	Fresno	Selma Unified	Selma Independent	No 	GF	125
2022-23	S	10	62430	1030758	Fresno	Selma Unified	Selma Independent	No 	GM	120
2022-23	S	10	62430	1030758	Fresno	Selma Unified	Selma Independent	No 	RA	*
2022-23	S	10	62430	1030758	Fresno	Selma Unified	Selma Independent	No 	RB	*
2022-23	S	10	62430	1030758	Fresno	Selma Unified	Selma Independent	No 	RD	*
2022-23	S	10	62430	1030758	Fresno	Selma Unified	Selma Independent	No 	RF	*
2022-23	S	10	62430	1030758	Fresno	Selma Unified	Selma Independent	No 	RH	218
2022-23	S	10	62430	1030758	Fresno	Selma Unified	Selma Independent	No 	RI	*
2022-23	S	10	62430	1030758	Fresno	Selma Unified	Selma Independent	No 	RP	*
2022-23	S	10	62430	1030758	Fresno	Selma Unified	Selma Independent	No 	RT	*
2022-23	S	10	62430	1030758	Fresno	Selma Unified	Selma Independent	No 	RW	14
2022-23	S	10	62430	1030758	Fresno	Selma Unified	Selma Independent	No 	SD	23
2022-23	S	10	62430	1030758	Fresno	Selma Unified	Selma Independent	No 	SE	52
2022-23	S	10	62430	1030758	Fresno	Selma Unified	Selma Independent	No 	SF	*
2022-23	S	10	62430	1030758	Fresno	Selma Unified	Selma Independent	No 	SH	*
2022-23	S	10	62430	1030758	Fresno	Selma Unified	Selma Independent	No 	SM	13
2022-23	S	10	62430	1030758	Fresno	Selma Unified	Selma Independent	No 	SS	234
2022-23	S	10	62430	1030758	Fresno	Selma Unified	Selma Independent	No 	TA	245
2022-23	S	10	62430	0142141	Fresno	Selma Unified	STRIVE Academy	No 	GF	*
2022-23	S	10	62430	0142141	Fresno	Selma Unified	STRIVE Academy	No 	GM	13
2022-23	S	10	62430	0142141	Fresno	Selma Unified	STRIVE Academy	No 	RA	*
2022-23	S	10	62430	0142141	Fresno	Selma Unified	STRIVE Academy	No 	RB	*
2022-23	S	10	62430	0142141	Fresno	Selma Unified	STRIVE Academy	No 	RD	*
2022-23	S	10	62430	0142141	Fresno	Selma Unified	STRIVE Academy	No 	RF	*
2022-23	S	10	62430	0142141	Fresno	Selma Unified	STRIVE Academy	No 	RH	14
2022-23	S	10	62430	0142141	Fresno	Selma Unified	STRIVE Academy	No 	RI	*
2022-23	S	10	62430	0142141	Fresno	Selma Unified	STRIVE Academy	No 	RP	*
2022-23	S	10	62430	0142141	Fresno	Selma Unified	STRIVE Academy	No 	RT	*
2022-23	S	10	62430	0142141	Fresno	Selma Unified	STRIVE Academy	No 	RW	*
2022-23	S	10	62430	0142141	Fresno	Selma Unified	STRIVE Academy	No 	SD	*
2022-23	S	10	62430	0142141	Fresno	Selma Unified	STRIVE Academy	No 	SE	*
2022-23	S	10	62430	0142141	Fresno	Selma Unified	STRIVE Academy	No 	SH	*
2022-23	S	10	62430	0142141	Fresno	Selma Unified	STRIVE Academy	No 	SS	13
2022-23	S	10	62430	0142141	Fresno	Selma Unified	STRIVE Academy	No 	TA	14
2022-23	S	10	62430	6007322	Fresno	Selma Unified	Terry Elementary	No 	GF	122
2022-23	S	10	62430	6007322	Fresno	Selma Unified	Terry Elementary	No 	GM	116
2022-23	S	10	62430	6007322	Fresno	Selma Unified	Terry Elementary	No 	RA	*
2022-23	S	10	62430	6007322	Fresno	Selma Unified	Terry Elementary	No 	RB	*
2022-23	S	10	62430	6007322	Fresno	Selma Unified	Terry Elementary	No 	RD	*
2022-23	S	10	62430	6007322	Fresno	Selma Unified	Terry Elementary	No 	RF	*
2022-23	S	10	62430	6007322	Fresno	Selma Unified	Terry Elementary	No 	RH	218
2022-23	S	10	62430	6007322	Fresno	Selma Unified	Terry Elementary	No 	RI	*
2022-23	S	10	62430	6007322	Fresno	Selma Unified	Terry Elementary	No 	RP	*
2022-23	S	10	62430	6007322	Fresno	Selma Unified	Terry Elementary	No 	RT	*
2022-23	S	10	62430	6007322	Fresno	Selma Unified	Terry Elementary	No 	RW	*
2022-23	S	10	62430	6007322	Fresno	Selma Unified	Terry Elementary	No 	SD	28
2022-23	S	10	62430	6007322	Fresno	Selma Unified	Terry Elementary	No 	SE	137
2022-23	S	10	62430	6007322	Fresno	Selma Unified	Terry Elementary	No 	SH	*
